Pathogen,Host,family,pk_reference_id,fk_host_id,fk_pathogen_id,pk_host_pathogen_id,host_genus,host_species,host_subspecific_taxa,pathogen_genus,pathogen_species,pathogen_subspecific_taxa,virus_MPLO_names,rust_state,notes,plant_part,symptom
Heterobasidion annosum,Tsuga heterophylla,Pinaceae,3887,5581,29714,62258,Tsuga,heterophylla,,Heterobasidion,annosum,,,,,,
Heterobasidion annosum,Tsuga heterophylla,Pinaceae,3891,5581,29714,480,Tsuga,heterophylla,,Heterobasidion,annosum,,,,,on stumps,stump rot
Heterobasidion annosum,Tsuga heterophylla,Pinaceae,6150,5581,29714,62259,Tsuga,heterophylla,,Heterobasidion,annosum,,,,,,
Heterobasidion annosum,Tsuga heterophylla,Pinaceae,6152,5581,29714,62260,Tsuga,heterophylla,,Heterobasidion,annosum,,,,,,
Heterobasidion annosum,Tsuga heterophylla,Pinaceae,6350,5581,29714,340,Tsuga,heterophylla,,Heterobasidion,annosum,,,,,"on roots, butts","root rot, butt rot"
Heterobasidion annosum,Tsuga heterophylla,Pinaceae,8550,5581,29714,113252,Tsuga,heterophylla,,Heterobasidion,annosum,,,,S-type,,
Heterobasidion annosum,Ulmus americana,Ulmaceae,4523,5594,29714,62760,Ulmus,americana,,Heterobasidion,annosum,,,,,,
Heterobasidion annosum,Ulmus americana,Ulmaceae,4714,5594,29714,62761,Ulmus,americana,,Heterobasidion,annosum,,,,,,
Heterochaete bispora,Ulmus,Ulmaceae,3363,5607,27690,91668,Ulmus,,,Heterochaete,bispora,,,,,,
Heterochaete brachyspora,Ulmus,Ulmaceae,3363,5607,27691,91669,Ulmus,,,Heterochaete,brachyspora,,,,,,
Heterochaetella bispora,Ulmus,Ulmaceae,3365,5607,64743,62762,Ulmus,,,Heterochaetella,bispora,,,,,,
Heterochaetella brachyspora,Ulmus,Ulmaceae,3365,5607,64744,62763,Ulmus,,,Heterochaetella,brachyspora,,,,,,
Heterochaetella dubia,Acer,Aceraceae,3363,43,875,64853,Acer,,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Acer,Aceraceae,3365,43,875,29757,Acer,,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Betula,Betulaceae,3365,793,875,34259,Betula,,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Fagus,Fagaceae,3365,2271,875,38836,Fagus,,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Fagus grandifolia,Fagaceae,3363,2267,875,73674,Fagus,grandifolia,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Fagus grandifolia,Fagaceae,3365,2267,875,38835,Fagus,grandifolia,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Fomes fomentarius,Polyporaceae,2095,2316,875,23301,Fomes,fomentarius,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Populus,Salicaceae,3363,4159,875,82844,Populus,,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Populus,Salicaceae,3365,4159,875,53013,Populus,,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Ulmus,Ulmaceae,3363,5607,875,91670,Ulmus,,,Heterochaetella,dubia,,,,,,
Heterochaetella dubia,Ulmus,Ulmaceae,3365,5607,875,62764,Ulmus,,,Heterochaetella,dubia,,,,,,
Heteroconium chaetospira,*Unspecified,,8620,10399,52173,113530,*Unspecified,,,Heteroconium,chaetospira,,,,soils,,
Heteroconium chaetospira,Aralia nudicaulis,Araliaceae,6708,430,52173,93594,Aralia,nudicaulis,,Heteroconium,chaetospira,,,,,,
Heteroconium chaetospira,Aralia nudicaulis,Araliaceae,8620,430,52173,113519,Aralia,nudicaulis,,Heteroconium,chaetospira,,,,,roots,
Heteroconium chaetospira,Brassica campestris,Brassicaceae,8620,7239,52173,113521,Brassica,campestris,,Heteroconium,chaetospira,,,,bait plant in soil Alberta & BC,roots,
Heteroconium chaetospira,Cucumis melo,Cucurbitaceae,8620,1719,52173,113524,Cucumis,melo,,Heteroconium,chaetospira,,,,bait plants in soil from Alberta & BC,roots,
Heteroconium chaetospira,Hordeum vulgare var. hexastichon,Poaceae,8620,10845,52173,113523,Hordeum,vulgare var. hexastichon,,Heteroconium,chaetospira,,,,bait plant in soils from Alberta & BC,roots,
Heteroconium chaetospira,Pinus contorta var. contorta,Pinaceae,711,3883,52173,50193,Pinus,contorta,var. contorta,Heteroconium,chaetospira,,,,,,
Heteroconium chaetospira,Pinus contorta var. contorta,Pinaceae,3607,3883,52173,50192,Pinus,contorta,var. contorta,Heteroconium,chaetospira,,,,,,
Heteroconium chaetospira,Solanum melongena,Solanaceae,8620,5178,52173,113522,Solanum,melongena,,Heteroconium,chaetospira,,,,bait plant in soils from Alberta & BC,roots,
Heteroconium chaetospira,Thuja plicata,Cupressaceae,8339,5472,52173,112420,Thuja,plicata,,Heteroconium,chaetospira,,,,,dead branch,
Heteroconium tetracoilum,Salix,Salicaceae,5663,4874,60193,58212,Salix,,,Heteroconium,tetracoilum,,,,,,
Heterodera,Avena sativa,Poaceae,2264,713,66774,9102,Avena,sativa,,Heterodera,,,,,,on roots,cyst-nematode
Heterodera,Bromus inermis,Poaceae,5069,885,66774,9714,Bromus,inermis,,Heterodera,,,,,,on roots,
Heterodera,Fragaria,Rosaceae,3003,2345,66774,20979,Fragaria,,,Heterodera,,,,,,on roots,
Heterodera,Hydrangea,Saxifragaceae,2576,2718,66774,26812,Hydrangea,,,Heterodera,,,,,,,
Heterodera,Hydrangea,Saxifragaceae,2577,2718,66774,8193,Hydrangea,,,Heterodera,,,,,,on roots,cyst nematode
Heterodera,Lotus corniculatus,Fabaceae,5069,3173,66774,9693,Lotus,corniculatus,,Heterodera,,,,,,on roots,
Heterodera,Lotus corniculatus,Fabaceae,6326,3173,66774,9335,Lotus,corniculatus,,Heterodera,,,,,,on roots,cyst nematode
Heterodera,Malus pumila,Rosaceae,6066,3315,66774,26363,Malus,pumila,,Heterodera,,,,,,rhizosphere,
Heterodera,Medicago sativa,Fabaceae,5069,3405,66774,9711,Medicago,sativa,,Heterodera,,,,,,on roots,
Heterodera,Medicago sativa,Fabaceae,6326,3405,66774,9334,Medicago,sativa,,Heterodera,,,,,,on roots,cyst nematode
Heterodera,Nicotiana tabacum,Solanaceae,3014,3538,66774,7096,Nicotiana,tabacum,,Heterodera,,,,,,on roots,cyst nematode
Heterodera,Phleum pratense,Poaceae,5069,3813,66774,9715,Phleum,pratense,,Heterodera,,,,,,on roots,
Heterodera,Trifolium pratense var. sativum,Fabaceae,5069,5540,66774,9712,Trifolium,pratense,var. sativum,Heterodera,,,,,,on roots,
Heterodera,Trifolium pratense var. sativum,Fabaceae,6326,5540,66774,9337,Trifolium,pratense,var. sativum,Heterodera,,,,,,on roots,cyst nematode
Heterodera avenae,Avena chinensis,Poaceae,83,7206,4081,26850,Avena,chinensis,,Heterodera,avenae,,,,,,
Heterodera avenae,Avena sativa,Poaceae,259,713,4081,26462,Avena,sativa,,Heterodera,avenae,,,,,,
Heterodera avenae,Avena sativa,Poaceae,808,713,4081,2473,Avena,sativa,,Heterodera,avenae,,,,,,oat cyst nematode
Heterodera avenae,Avena sativa,Poaceae,1175,713,4081,68060,Avena,sativa,,Heterodera,avenae,,,,,,"oat nematode, nématode de l'avoine"
Heterodera avenae,Avena sativa,Poaceae,1191,713,4081,68059,Avena,sativa,,Heterodera,avenae,,,,,,"oat nematode, nématode de l'avoine"
Heterodera avenae,Avena sativa,Poaceae,1198,713,4081,68061,Avena,sativa,,Heterodera,avenae,,,,,,"oat nematode, nématode de l'avoine"
Heterodera avenae,Avena sativa,Poaceae,1199,713,4081,68062,Avena,sativa,,Heterodera,avenae,,,,,,"oat nematode, nématode de l'avoine"
Heterodera avenae,Avena sativa,Poaceae,1329,713,4081,8709,Avena,sativa,,Heterodera,avenae,,,,,,oat cyst nematode
Heterodera avenae,Avena sativa,Poaceae,1638,713,4081,5971,Avena,sativa,,Heterodera,avenae,,,,,,
Heterodera avenae,Avena sativa,Poaceae,1890,713,4081,18797,Avena,sativa,,Heterodera,avenae,,,,,,oat nematode
Heterodera avenae,Avena sativa,Poaceae,2850,713,4081,18798,Avena,sativa,,Heterodera,avenae,,,,,,oat nematode
Heterodera avenae,Avena sativa,Poaceae,3455,713,4081,26432,Avena,sativa,,Heterodera,avenae,,,,,roots,
Heterodera avenae,Avena sativa,Poaceae,3465,713,4081,26507,Avena,sativa,,Heterodera,avenae,,,,,roots,
Heterodera avenae,Avena sativa,Poaceae,3467,713,4081,26572,Avena,sativa,,Heterodera,avenae,,,,,,
Heterodera avenae,Avena sativa,Poaceae,3475,713,4081,26678,Avena,sativa,,Heterodera,avenae,,,,,rhizosphere,"progressive poor growth,"
Heterodera avenae,Avena sativa,Poaceae,3486,713,4081,26801,Avena,sativa,,Heterodera,avenae,,,,,,
Heterodera avenae,Avena sativa,Poaceae,4131,713,4081,21411,Avena,sativa,,Heterodera,avenae,,,,,on roots,oat cyst nematode
Heterodera avenae,Avena sativa,Poaceae,4132,713,4081,21422,Avena,sativa,,Heterodera,avenae,,,,,on roots,oat cyst nematode
Heterodera avenae,Avena sativa,Poaceae,4133,713,4081,21444,Avena,sativa,,Heterodera,avenae,,,,,on roots,oat cyst nematode
Heterodera avenae,Avena sativa,Poaceae,4134,713,4081,21382,Avena,sativa,,Heterodera,avenae,,,,,on roots,oat cyst nematode
Heterodera avenae,Avena sativa,Poaceae,4661,713,4081,9486,Avena,sativa,,Heterodera,avenae,,,,,,oat cyst nematode
Heterodera avenae,Avena sativa,Poaceae,5851,713,4081,8480,Avena,sativa,,Heterodera,avenae,,,,,on roots,cyst nematode
Heterodera avenae,Avena sativa,Poaceae,5876,713,4081,8670,Avena,sativa,,Heterodera,avenae,,,,,on roots,oat cyst nematode
Heterodera avenae,Hordeum vulgare,Poaceae,83,2695,4081,26849,Hordeum,vulgare,,Heterodera,avenae,,,,,,
Heterodera avenae,Hordeum vulgare,Poaceae,259,2695,4081,26463,Hordeum,vulgare,,Heterodera,avenae,,,,,,
Heterodera avenae,Hordeum vulgare,Poaceae,3465,2695,4081,26506,Hordeum,vulgare,,Heterodera,avenae,,,,,roots,
Heterodera avenae,Hordeum vulgare,Poaceae,4149,2695,4081,9155,Hordeum,vulgare,,Heterodera,avenae,,,,,,oat cyst nematode
Heterodera avenae,Hordeum vulgare,Poaceae,4661,2695,4081,9471,Hordeum,vulgare,,Heterodera,avenae,,,,,,oat cyst nematode
Heterodera avenae,Pisum sativum var. arvense,Fabaceae,5072,3929,4081,9321,Pisum,sativum,var. arvense,Heterodera,avenae,,,,,on roots,
Heterodera avenae,Triticum,Poaceae,83,5575,4081,26851,Triticum,,,Heterodera,avenae,,,,,,
Heterodera avenae,Triticum,Poaceae,4661,5575,4081,9473,Triticum,,,Heterodera,avenae,,,,,,oat cyst nematode
Heterodera avenae,Triticum aestivum,Poaceae,1195,5563,4081,90824,Triticum,aestivum,,Heterodera,avenae,,,,,,"oat cyst nematode, nématode de l'avoine"
Heterodera avenae,Zea mays,Poaceae,1329,5844,4081,8704,Zea,mays,,Heterodera,avenae,,,,,on roots,oat cyst nematode
Heterodera avenae,Zea mays,Poaceae,1638,5844,4081,5968,Zea,mays,,Heterodera,avenae,,,,,,
Heterodera avenae,Zea mays,Poaceae,1884,5844,4081,8454,Zea,mays,,Heterodera,avenae,,,,,on roots,"oat cyst nematode: stunting, no flower development"
Heterodera avenae,Zea mays,Poaceae,3460,5844,4081,26480,Zea,mays,,Heterodera,avenae,,,,,,"severe stunting, drought symptoms, purpled leaves"
Heterodera avenae,Zea mays,Poaceae,3535,5844,4081,9352,Zea,mays,,Heterodera,avenae,,,,,on roots,oat-cyst nematode
Heterodera avenae,Zea mays,Poaceae,4131,5844,4081,21414,Zea,mays,,Heterodera,avenae,,,,,on roots,
Heterodera avenae,Zea mays,Poaceae,4132,5844,4081,21426,Zea,mays,,Heterodera,avenae,,,,,on roots,
Heterodera avenae,Zea mays,Poaceae,4133,5844,4081,21443,Zea,mays,,Heterodera,avenae,,,,,on roots,
Heterodera avenae,Zea mays,Poaceae,4135,5844,4081,21389,Zea,mays,,Heterodera,avenae,,,,,on roots,severe stunting
Heterodera avenae,Zea mays,Poaceae,4149,5844,4081,9154,Zea,mays,,Heterodera,avenae,,,,,,oat cyst nematode
Heterodera avenae,Zea mays,Poaceae,4150,5844,4081,21391,Zea,mays,,Heterodera,avenae,,,,,on roots,"oat cyst nematode: stunting, leaf symptoms similar to P deficiency"
Heterodera cacti,Cactus,Cactaceae,5071,928,89782,7905,Cactus,,,Heterodera,cacti,,,,,on roots,cactus cyst nematode
Heterodera canadensis,Eleocharis acicularis,Cyperaceae,1638,1986,71247,5969,Eleocharis,acicularis,,Heterodera,canadensis,,,,,,
Heterodera canadensis,Eleocharis acicularis,Cyperaceae,3949,1986,71247,17157,Eleocharis,acicularis,,Heterodera,canadensis,,,,,on roots,cyst-nematode
Heterodera glycines,Glycine max,Fabaceae,79,2501,68675,21067,Glycine,max,,Heterodera,glycines,,,,,,
Heterodera glycines,Glycine max,Fabaceae,151,2501,68675,25678,Glycine,max,,Heterodera,glycines,,,,,on roots,soybean cyst nematode
Heterodera glycines,Glycine max,Fabaceae,152,2501,68675,25697,Glycine,max,,Heterodera,glycines,,,,,on roots,soybean cyst nematode
Heterodera glycines,Glycine max,Fabaceae,7104,2501,68675,95534,Glycine,max,,Heterodera,glycines,,,,,,
Heterodera glycines,Glycine max,Fabaceae,7357,2501,68675,96285,Glycine,max,,Heterodera,glycines,,,,,,
Heterodera glycines,Glycine max,Fabaceae,8003,2501,68675,107825,Glycine,max,,Heterodera,glycines,,,,,,
Heterodera goettingiana,Pisum sativum,Fabaceae,1183,3928,17693,81671,Pisum,sativum,,Heterodera,goettingiana,,,,,,"pea cyst nematode, nématode du pois"
Heterodera goettingiana,Pisum sativum,Fabaceae,3455,3928,17693,26429,Pisum,sativum,,Heterodera,goettingiana,,,,,,pea nematode
Heterodera humuli,Humulus lupulus,Moraceae,1329,2704,76159,8735,Humulus,lupulus,,Heterodera,humuli,,,,,on roots,
Heterodera humuli,Humulus lupulus,Moraceae,1638,2704,76159,5970,Humulus,lupulus,,Heterodera,humuli,,,,,,
Heterodera humuli,Humulus lupulus,Moraceae,3487,2704,76159,2520,Humulus,lupulus,,Heterodera,humuli,,,,,on roots,hop cyst nematode
Heterodera humuli,Humulus lupulus,Moraceae,5071,2704,76159,7904,Humulus,lupulus,,Heterodera,humuli,,,,,on roots,hop cyst nematode
Heterodera humuli,Humulus lupulus,Moraceae,6084,2704,76159,2541,Humulus,lupulus,,Heterodera,humuli,,,,,on roots,hop cyst nematode
Heterodera humuli,Humulus lupulus,Moraceae,6085,2704,76159,8467,Humulus,lupulus,,Heterodera,humuli,,,,,on roots,hop cys nematode
Heterodera latipons,Solanum tuberosum,Solanaceae,5210,5187,87952,9442,Solanum,tuberosum,,Heterodera,latipons,,,,,on roots,cyst nematode
Heterodera marioni,Daucus carota var. sativa,Apiaceae,84,1786,92811,26852,Daucus,carota,var. sativa,Heterodera,marioni,,,,,,
Heterodera punctata,Agrostis palustris,Poaceae,262,7048,26847,2454,Agrostis,palustris,,Heterodera,punctata,,,,,on roots,
Heterodera punctata,Agrostis palustris,Poaceae,3472,7048,26847,26630,Agrostis,palustris,,Heterodera,punctata,,,,,roots,
Heterodera punctata,Triticum,Poaceae,260,5575,26847,26573,Triticum,,,Heterodera,punctata,,,,,,
Heterodera punctata,Triticum,Poaceae,3459,5575,26847,26477,Triticum,,,Heterodera,punctata,,,,,,
Heterodera punctata,Triticum aestivum,Poaceae,1173,5563,26847,90825,Triticum,aestivum,,Heterodera,punctata,,,,,,"grass cyst nematode, nématode des graminées"
Heterodera punctata,Triticum aestivum,Poaceae,3948,5563,26847,7351,Triticum,aestivum,,Heterodera,punctata,,,,,on roots,
Heterodera punctata,Triticum aestivum,Poaceae,5815,5563,26847,90826,Triticum,aestivum,,Heterodera,punctata,,,,,,"grass cyst nematode, nématode des graminées"
Heterodera rostochiensis,Solanum tuberosum,Solanaceae,4124,5187,24696,88674,Solanum,tuberosum,,Heterodera,rostochiensis,,,,,,"golden nematode, nématode doré"
Heterodera schachtii,Alyssum maritimum,Brassicaceae,3455,5908,4376,26435,Alyssum,maritimum,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Amaranthus melancholicus,Amaranthaceae,3455,5913,4376,26456,Amaranthus,melancholicus,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Armoracia lapathifolia,Brassicaceae,3458,5916,4376,26474,Armoracia,lapathifolia,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Avena sativa,Poaceae,866,713,4376,26843,Avena,sativa,,Heterodera,schachtii,,,,,,sugar beet nematode
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,82,757,4376,26845,Beta,vulgaris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,256,757,4376,26421,Beta,vulgaris,,Heterodera,schachtii,,,,,,sugar beet nematode
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,257,757,4376,68357,Beta,vulgaris,,Heterodera,schachtii,,,,,,"sugar-beet nematode, nématode de la betterave"
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,257,757,4376,68360,Beta,vulgaris,,Heterodera,schachtii,,,,,,"sugar-beet nematode, nématode de la betterave"
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,258,757,4376,26426,Beta,vulgaris,,Heterodera,schachtii,,,,,,sugar beet nematode
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,810,757,4376,68355,Beta,vulgaris,,Heterodera,schachtii,,,,,,"sugar-beet nematode, nématode de la betterave"
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,1175,757,4376,68354,Beta,vulgaris,,Heterodera,schachtii,,,,,,"sugar-beet nematode, nématode de la betterave"
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,1181,757,4376,68356,Beta,vulgaris,,Heterodera,schachtii,,,,,,"sugar-beet nematode, nématode de la betterave"
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,1181,757,4376,68358,Beta,vulgaris,,Heterodera,schachtii,,,,,,"sugar-beet nematode, nématode de la betterave"
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,1183,757,4376,68359,Beta,vulgaris,,Heterodera,schachtii,,,,,,"sugar-beet nematode, nématode de la betterave"
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,3452,757,4376,26856,Beta,vulgaris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,3454,757,4376,26424,Beta,vulgaris,,Heterodera,schachtii,,,,,,sugar beet nematode
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,3455,757,4376,26438,Beta,vulgaris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,3455,757,4376,26439,Beta,vulgaris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,3458,757,4376,26472,Beta,vulgaris,,Heterodera,schachtii,,,,,,sugar-beet nematode
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,3458,757,4376,26475,Beta,vulgaris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,3943,757,4376,26771,Beta,vulgaris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,4661,757,4376,9475,Beta,vulgaris,,Heterodera,schachtii,,,,,,beet cyst nematode
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,5793,757,4376,26846,Beta,vulgaris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,5794,757,4376,26847,Beta,vulgaris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,5958,757,4376,26848,Beta,vulgaris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris,Chenopodiaceae,5960,757,4376,26827,Beta,vulgaris,,Heterodera,schachtii,,,,,roots,
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,1185,761,4376,68361,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,,"sugar-beet nematode, nématode de la betterave"
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,1321,761,4376,7775,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,on roots,
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,1323,761,4376,7955,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,on roots,
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,1326,761,4376,8550,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,on roots,sugar beet cyst nematode
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,1638,761,4376,5966,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,1638,761,4376,5975,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,,
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,3273,761,4376,7479,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,on roots,"sugar-beet nematode: severe stunting, wilt"
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,3944,761,4376,7674,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,on roots,sugar-beet nematode
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,4136,761,4376,22063,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,on roots,sugarbeet nematode
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,5870,761,4376,8848,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,on roots,sugar beet cyst nematode: stunting
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,5876,761,4376,8672,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,on roots,sugar beet cyst nematode
Heterodera schachtii,Beta vulgaris var. cicla,Chenopodiaceae,5961,761,4376,8405,Beta,vulgaris,var. cicla,Heterodera,schachtii,,,,,on roots,
Heterodera schachtii,Brassica,Brassicaceae,3273,858,4376,7480,Brassica,,,Heterodera,schachtii,,,,,on roots,sugar-beet nematode
Heterodera schachtii,Brassica campestris,Brassicaceae,1638,7239,4376,5973,Brassica,campestris,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Brassica kaber,Brassicaceae,3455,8387,4376,26461,Brassica,kaber,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Brassica napus,Brassicaceae,3455,832,4376,26442,Brassica,napus,,Heterodera,schachtii,,,,,,
Heterodera schachtii,Brassica napus var. napobrassica,Brassicaceae,3455,836,4376,26444,Brassica,napus,var. napobrassica,Heterodera,schachtii,,,,,,
Heterodera schachtii,Brassica oleracea var. acephala,Brassicaceae,3455,840,4376,26448,Brassica,oleracea,var. acephala,Heterodera,schachtii,,,,,,
Heterodera schachtii,Brassica oleracea var. botrytis,Brassicaceae,3455,841,4376,26447,Brassica,oleracea,var. botrytis,Heterodera,schachtii,,,,,,
Heterodera schachtii,Brassica oleracea var. botrytis,Brassicaceae,5870,841,4376,8847,Brassica,oleracea,var. botrytis,Heterodera,schachtii,,,,,on roots,sugar beet cyst nematode
