pk_pathogen_id,fk_higher_taxa_id,fk_pathogen_id_accepted,fk_anamorph_id,virus_MPLO_names,pathogen_genus,pathogen_species,pathogen_subspecific_taxa,pathogen_author,fungal_state,english_name,english_disease_names,french_ name,french_disease_names,pathogen_notes,verify,qd,change_to,full_pathogen,dup_id
52178,304,,,,Hormonema,dematioides,,Lagerberg & Melin,unknown,,,,,,TRUE,,,HormonemadematioidesLagerberg & Melin,
52179,1,,,,Humicola,alopallonella,,,unknown,,,,,,TRUE,,,Humicolaalopallonella,
52180,1,,,,Hyaloscypha,stevensonii,,,unknown,,,,,,TRUE,,,Hyaloscyphastevensonii,
52185,1,,,,Hyphoderma,tsugae,,,unknown,,,,,,TRUE,QD,,Hyphodermatsugae,
52191,1,,,,Hyphodontia,hastata,,,unknown,,,,,,TRUE,,,Hyphodontiahastata,
52200,1,,,,Hypochnopsis,mustialaensis,,(P. Karst.) P. Karst.,unknown,,,,,,TRUE,,,Hypochnopsismustialaensis(P. Karst.) P. Karst.,
52214,304,,,,Kabatiella,,,,unknown,,,,,,TRUE,,,Kabatiella,
52252,1,,,,Lachnellula,pini,,,unknown,,,,,,TRUE,,,Lachnellulapini,
52266,1,93479,,,Laeticorticium,pini,,,unknown,,,,,,TRUE,,,Laeticorticiumpini,
52271,1,,,,Lecanosticta,,,,unknown,,,,,,TRUE,,,Lecanosticta,
52272,1,,,,Lecanosticta,acicola,,(von Thümen) H. Sydow,unknown,,,,,,TRUE,,,Lecanostictaacicola(von Thümen) H. Sydow,
52276,1,,,,Leocarpus,fragilis,,(Dicks.) Rostrup,unknown,,,,,,TRUE,,,Leocarpusfragilis(Dicks.) Rostrup,
52283,1,,,,Leptographium,lundbergii,,,unknown,,,,,,TRUE,,,Leptographiumlundbergii,
52284,1,52577,,,Leptostroma,strobicola,,,unknown,,,,,,TRUE,,,Leptostromastrobicola,
52285,1,,,,Leptostromella,,,,unknown,,,,,,TRUE,,,Leptostromella,
52286,1,,,,Leptomelanconium,allescheri,,,unknown,,,,,,TRUE,,,Leptomelanconiumallescheri,
52296,1,,,,Leucogyrophana,pulverulenta,,,unknown,,,,,,TRUE,,,Leucogyrophanapulverulenta,
52310,1,,,,Linodochium,hyalinum,,,unknown,,,,,,TRUE,,,Linodochiumhyalinum,
52320,1,,,,Lophodermella,,,,unknown,,,,,,TRUE,,,Lophodermella,
52321,1,,,,Lophodermella,arcuata,,,unknown,,,,,,TRUE,,,Lophodermellaarcuata,
52324,1,,,,Lophodermella,concolor,,(Dearn.) Darker,unknown,,,,,,TRUE,,,Lophodermellaconcolor(Dearn.) Darker,
52358,1,,,,Lophodermella,montivaga,,Petrak,unknown,,,,,,TRUE,,,LophodermellamontivagaPetrak,
52382,1,,,,Lophodermium,molitoris,,Minter,unknown,,,,,,TRUE,,,LophodermiummolitorisMinter,
52525,1,,,,Lulworthia,medusa,,(Ell. & Ev.) Cribb & Cribb,unknown,,,,,,TRUE,,,Lulworthiamedusa(Ell. & Ev.) Cribb & Cribb,
52528,1,,,,Marasmius,,,,unknown,,,,,,TRUE,,,Marasmius,
52569,1,,,,Melampsora,pinitorqua,,,unknown,,,,,,TRUE,,,Melampsorapinitorqua,
52577,1,,,,Meloderma,desmazieri,,(Duby) Darker,unknown,,,,,,TRUE,,,Melodermadesmazieri(Duby) Darker,
52613,1,,,,Mollisia,fallax,,,unknown,,,,,,TRUE,,,Mollisiafallax,
52614,1,,,,Monilia,,,,unknown,,,,,,TRUE,,,Monilia,
52615,1,,,,Monocillium,,,,unknown,,,,,,TRUE,,,Monocillium,
52616,1,,,,Monocillium,nordinii,,,unknown,,,,,,TRUE,,,Monocilliumnordinii,
52618,1,,,,Monodictys,pelagica,,(Johnson) E.B.G. Jones,unknown,,,,,,TRUE,,,Monodictyspelagica(Johnson) E.B.G. Jones,
52619,1,,,,Mortierella,ramanniana,,(A. Möller) Linnemann,unknown,,,,,,TRUE,,,Mortierellaramanniana(A. Möller) Linnemann,
52622,254,,,,Mycena,alcaliniformis,,,unknown,,,,,,TRUE,,,Mycenaalcaliniformis,
52623,254,,,,Mycena,psammicola,,,unknown,,,,,,TRUE,,,Mycenapsammicola,
52624,254,,,,Mycena,strobilinoidea,,Pk.,unknown,,,,,,TRUE,,,MycenastrobilinoideaPk.,
52625,254,,,,Mycena,subincarnata,,,unknown,,,,,,TRUE,,,Mycenasubincarnata,
52627,288,,,,Mycosphaerella,dearnessii,,M.E. Barr,unknown,,,,,,TRUE,,,MycosphaerelladearnessiiM.E. Barr,
52634,288,,,,Mycosphaerella,pinicola,,,unknown,,,,,,TRUE,,,Mycosphaerellapinicola,
52641,1,,,,Myxosporella,,,,unknown,,,,,,TRUE,,,Myxosporella,
52668,194,,,,Oidium,corticale,,,unknown,,,,,,TRUE,,,Oidiumcorticale,
52684,1,,,,Orbilia,pannorum,,,unknown,,,,,,TRUE,,,Orbiliapannorum,
52685,1,,,,Orbilia,picea,,,unknown,,,,,,TRUE,,,Orbiliapicea,
52692,1,,,,Peltosphaeria,canadensis,,,unknown,,,,,,TRUE,,,Peltosphaeriacanadensis,
52717,1,,,,Peniophora,pini,subsp. duplex,,unknown,,,,,,TRUE,,,Peniophorapinisubsp. duplex,
52788,1,,,,Phacidiopycnis,,,,unknown,,,,,,TRUE,,,Phacidiopycnis,
52802,1,,,,Phaeosclera,dematioides,,,unknown,,,,,,TRUE,,,Phaeoscleradematioides,
52803,1,,,,Phaeoseptoria,contortae,,Parmelee & Hiratsuka,unknown,,,,,,TRUE,,,PhaeoseptoriacontortaeParmelee & Hiratsuka,
52807,1,,,,Phanerochaete,burtii,,,unknown,,,,,,TRUE,,,Phanerochaeteburtii,
52858,1,,,,Phlebia,,,,unknown,,,,,,TRUE,,,Phlebia,
52860,1,93720,,,Phlebia,flavoferruginea,,,unknown,,,,,,TRUE,,,Phlebiaflavoferruginea,
52913,1,,,,Phycomyces,blakesleeanus,,,unknown,,,,,,TRUE,,,Phycomycesblakesleeanus,
52914,1,,,,Pichia,pini,,,unknown,,,,,,TRUE,,,Pichiapini,
52920,1,,,,Platygloea,arrhytidiae,,,unknown,,,,,,TRUE,,,Platygloeaarrhytidiae,
52922,358,,,,Pleurotus,atrocaeruleus,var. griseus,,unknown,,,,,,TRUE,,,Pleurotusatrocaeruleusvar. griseus,
52923,1,,,,Pluteus,atromarginatus,,,unknown,,,,,,TRUE,,,Pluteusatromarginatus,
52924,1,,,,Pluteus,fuliginosus,,,unknown,,,,,,TRUE,,,Pluteusfuliginosus,
52940,1,93691,,,Poria,tenuis,var. pulchella,,unknown,,,,,,TRUE,,,Poriatenuisvar. pulchella,
52941,1,93346,,,Potebniamyces,coniferarum,,(Hahn) Smerlis,Teleomorph,,,,,,TRUE,,,Potebniamycesconiferarum(Hahn) Smerlis,
52951,1,,,,Pragmopora,amphibola,,,unknown,,,,,,TRUE,,,Pragmoporaamphibola,
52953,1,,,,Pragmopora,pithya,,,unknown,,,,,,TRUE,,,Pragmoporapithya,
52955,1,,,,Propolis,,,,unknown,,,,,,TRUE,,,Propolis,
52961,1,,,,Propolis,rhodoleuca,var. strobilina,,unknown,,,,,,TRUE,,,Propolisrhodoleucavar. strobilina,
52963,1,,,,Pseudocenangium,succineum,,,unknown,,,,,,TRUE,,,Pseudocenangiumsuccineum,
52964,1,,,,Pseudohelotium,pineti,,,unknown,,,,,,TRUE,,,Pseudohelotiumpineti,
52975,1,,,,Pseudotomentella,atrofusca,,,unknown,,,,,,TRUE,,,Pseudotomentellaatrofusca,
53011,228,,,,Rhizoctonia,callae,,,unknown,,,,,,TRUE,,,Rhizoctoniacallae,
53012,228,,,,Rhizoctonia,endophytica,var. endophytica,,unknown,,,,,,TRUE,,,Rhizoctoniaendophyticavar. endophytica,
53013,228,,,,Rhizoctonia,endophytica,var. filicata,,unknown,,,,,,TRUE,,,Rhizoctoniaendophyticavar. filicata,
53014,228,,,,Rhizoctonia,globularis,,,unknown,,,,,,TRUE,,,Rhizoctoniaglobularis,
53015,228,,,,Rhizoctonia,hiemalis,,,unknown,,,,,,TRUE,,,Rhizoctoniahiemalis,
53016,228,,,,Rhizoctonia,repens,,Bernard,unknown,,,,,,TRUE,,,RhizoctoniarepensBernard,
53018,228,,,,Rhizoctonia,rubiginosa,,,unknown,,,,,,TRUE,,,Rhizoctoniarubiginosa,
53027,1,,,,Rosellinia,,,,unknown,,,,,,TRUE,,,Rosellinia,
53028,1,,,,Rosellinia,thelena,,(Fr.) Rabenh.,unknown,,,,,,TRUE,,,Roselliniathelena(Fr.) Rabenh.,
53031,1,,,,Sarcotrochila,macrospora,,,unknown,,,,,,TRUE,,,Sarcotrochilamacrospora,
53038,1,69617,,,Scirrhia,pini,,,unknown,,,,,,TRUE,,,Scirrhiapini,
53152,1,,,,Septonema,chaetospira,var. pini,,unknown,,,,,,TRUE,,,Septonemachaetospiravar. pini,
53161,1,,,,Sillia,,,,unknown,,,,,,TRUE,,,Sillia,
53223,1,,,,Stomiopeltis,pinastri,,,unknown,,,,,,TRUE,,,Stomiopeltispinastri,
53226,253,,,,Strobilurus,albipilatus,,,unknown,,,,,,TRUE,,,Strobilurusalbipilatus,
53249,1,,,,Taeniolella,,,,unknown,,,,,,TRUE,,,Taeniolella,
53253,1,,,,Tapesia,strobilicola,,,unknown,,,,,,TRUE,,,Tapesiastrobilicola,
53278,1,,,,Thyriopsis,halepensis,,,unknown,,,,,,TRUE,,,Thyriopsishalepensis,
53299,1,,,,Trechispora,filia,,,unknown,,,,,,TRUE,,,Trechisporafilia,
53349,1,,,,Trichia,botrytis,,,unknown,,,,,,TRUE,,,Trichiabotrytis,
53364,1,,,,Truncatella,hartigii,,,unknown,,,,,,TRUE,,,Truncatellahartigii,
53370,1,,,,Tubulicrinis,inornatus,,,unknown,,,,,,TRUE,,,Tubulicrinisinornatus,
53374,1,,,,Tulasnella,fuscoviolacea,,,unknown,,,,,,TRUE,,,Tulasnellafuscoviolacea,
53438,1,,,,Tympanis,neopithya,,,unknown,,,,,,TRUE,,,Tympanisneopithya,
53509,1,,,,Valsaria,rubricosa,,,unknown,,,,,,TRUE,,,Valsariarubricosa,
53515,1,,,,Verticicladiella,wagenerii,,,unknown,,,,,,TRUE,,,Verticicladiellawagenerii,
53520,1,72656,,,Xenasma,filicinum,,,unknown,,,,,,TRUE,,,Xenasmafilicinum,
53523,1,93723,,,Xenasma,lloydii,,,unknown,,,,,,TRUE,,,Xenasmalloydii,
53532,1,,,,Zythia,,,,unknown,,,,,,TRUE,,,Zythia,
53538,305,,77,,Ascochyta,pinodes,,L.K. Jones,Anamorph,,,,,,TRUE,,,AscochytapinodesL.K. Jones,
53570,290,,,,Cladosporium,myriosporum,,,unknown,,,,,,TRUE,,,Cladosporiummyriosporum,
53574,355,93471,,,Coniella,pulchella,,,unknown,,,,,,TRUE,,,Coniellapulchella,
53629,210,,,,Fusarium,oxysporum,f. sp. pisi,(C.J.J. Hall) W.C. Snyder & H.N. Hansen,unknown,,,,,,TRUE,,,Fusariumoxysporumf. pisi(C.J.J. Hall) W.C. Snyder & H.N. Hansen,
53653,1,,,,Microascus,longirostris,,,unknown,,,,,,TRUE,,,Microascuslongirostris,
53681,305,79362,,,Phoma,medicaginis,var. pinodella,(L.K. Jones) Boerema,unknown,,,,,,TRUE,,,Phomamedicaginisvar. pinodella(L.K. Jones) Boerema,
53710,283,,,,Pythium,oligandrum,,Drechsler,unknown,,,,,,TRUE,,,PythiumoligandrumDrechsler,
53715,283,,,,Pythium,vexans,,,unknown,,,,,,TRUE,,,Pythiumvexans,
53775,1,93566,,,Coleroa,plantaginis,,,unknown,,,,,,TRUE,,,Coleroaplantaginis,
53794,315,,94,,Apiognomonia,veneta,,(Sacc. & Speg.) von Höhnel,Teleomorph,,,,,,TRUE,,,Apiognomoniaveneta(Sacc. & Speg.) von Höhnel,
53799,1,,,,Diatrypella,prominens,,,unknown,,,,,,TRUE,,,Diatrypellaprominens,
53806,1,,,,Macrodiplodiopsis,desmazieri,,,unknown,,,,,,TRUE,,,Macrodiplodiopsisdesmazieri,
53814,364,,,,Coleosporium,plumeriae,,,unknown,,,,,,TRUE,,,Coleosporiumplumeriae,
53833,1,,,,Dendrophoma,poarum,,,unknown,,,,,,TRUE,,,Dendrophomapoarum,
53901,1,,,,Low,temperature basidiomycete,,,unknown,,,,,,TRUE,,,Lowtemperature basidiomycete,
53903,1,,,,Marasmius,oreades,,,unknown,,,,,,TRUE,,,Marasmiusoreades,
53945,182,,,,Puccinia,poae-nemoralis,subsp. hyparctica,Savile,unknown,,,,,,TRUE,,,Pucciniapoae-nemoralissubsp. hyparcticaSavile,
53963,288,,,,Septoria,macropoda,var. septulata,,unknown,,,,,,TRUE,,,Septoriamacropodavar. septulata,
53978,1,,,,Vermicularia,podophylli,,,unknown,,,,,,TRUE,,,Vermiculariapodophylli,
53981,1,,,,Macrophoma,smilacina,var. smilacina,,unknown,,,,,,TRUE,,,Macrophomasmilacinavar. smilacina,
53983,1,,,,Macrophoma,smilacina,var. smilacis,,unknown,,,,,,TRUE,,,Macrophomasmilacinavar. smilacis,
53985,1,18310,,,Bostrichonema,alpestre,,,unknown,,,,,,TRUE,,,Bostrichonemaalpestre,
54049,311,,,,Ustilago,hydropiperis,,,unknown,,,,,,TRUE,,,Ustilagohydropiperis,
54072,340,,,,Acremonium,charticola,,,Anamorph,,,,,,TRUE,,,Acremoniumcharticola,
54074,1,,,,Aegerita,,,,unknown,,,,,,TRUE,,,Aegerita,
54084,1,,,,Alysidium,resinae,var. microsporum,,unknown,,,,,,TRUE,,,Alysidiumresinaevar. microsporum,
54092,315,,,,Apioplagiostoma,populi,,,unknown,,,,,,TRUE,,,Apioplagiostomapopuli,
54100,1,,,,Arachnopeziza,,,,unknown,,,,,,TRUE,,,Arachnopeziza,
54101,1,,,,Arachnophora,excentrica,,,unknown,,,,,,TRUE,,,Arachnophoraexcentrica,
54122,1,,,,Arthrinium,,,,unknown,,,,,,TRUE,,,Arthrinium,
54126,1,,,,Asteromella,,,,Anamorph,,,,,,TRUE,,,Asteromella,
54131,1,,,,Bactrodesmium,spilomeum,,(Berk. & Br.) Mason & Hughes,unknown,,,,,,TRUE,,,Bactrodesmiumspilomeum(Berk. & Br.) Mason & Hughes,
54134,1,,,,Basidiodendron,fulvum,,,unknown,,,,,,TRUE,,,Basidiodendronfulvum,
54139,1,,,,Bispora,,,,unknown,,,,,,TRUE,,,Bispora,
54147,1,,,,Bisporella,pallescens,,(Pers. ex Gray) Carp. & Korf,unknown,,,,,,TRUE,,,Bisporellapallescens(Pers. ex Gray) Carp. & Korf,
54183,1,,,,Brachysporium,britannicum,,,unknown,,,,,,TRUE,,,Brachysporiumbritannicum,
54191,1,,,,Buellia,,,,unknown,,,,,,TRUE,,,Buellia,
54193,1,,,,Cadophora,,,,unknown,,,,,,TRUE,,,Cadophora,
54194,1,,,,Calathella,eruciformis,,,unknown,,,,,,TRUE,,,Calathellaeruciformis,
54203,1,,,,Catenularia,,,,unknown,,,,,,TRUE,,,Catenularia,
54215,302,,,,Ceratocystis,capitata,,,unknown,,,,,,TRUE,,,Ceratocystiscapitata,
54237,302,,,,Ceratocystis,moniliformis,,,unknown,,,,,,TRUE,,,Ceratocystismoniliformis,
54247,302,93678,,,Ceratocystis,populicola,,,unknown,,,,,,TRUE,,,Ceratocystispopulicola,
54248,302,93685,,,Ceratocystis,tremulo-aurea,,,unknown,,,,,,TRUE,,,Ceratocystistremulo-aurea,
54249,302,,,,Ceratocystis,torticiliata,,,unknown,,,,,,TRUE,,,Ceratocystistorticiliata,
54250,288,93362,,,Cercospora,populina,,,unknown,,,,,,TRUE,,,Cercosporapopulina,
54265,1,,,,Chaetomella,acutiseta,var. acutiseta,,unknown,,,,,,TRUE,,,Chaetomellaacutisetavar. acutiseta,
54268,1,,,,Chikaneea,holleroniae,,,unknown,,,,,,TRUE,,,Chikaneeaholleroniae,
54270,1,,,,Chloridium,,,,unknown,,,,,,TRUE,,,Chloridium,
54271,1,,,,Chloridium,chlamydosporum,,,unknown,,,,,,TRUE,,,Chloridiumchlamydosporum,
54278,1,,,,Chlorosplenium,,,,unknown,,,,,,TRUE,,,Chlorosplenium,
54303,1,,,,Ciborinia,,,,unknown,,,,,,TRUE,,,Ciborinia,
54311,1,18580,,,Ciborinia,bifrons,,,unknown,,,,,,TRUE,,,Ciboriniabifrons,
54445,1,,,,Coccomyces,,,,unknown,,,,,,TRUE,,,Coccomyces,
54449,1,,,,Coniochaeta,,,,unknown,,,,,,TRUE,,,Coniochaeta,
54458,1,,,,Coprinus,,,,unknown,,,,,,TRUE,,,Coprinus,
54459,1,,,,Coprinus,extinctorius,,,unknown,,,,,,TRUE,,,Coprinusextinctorius,
54530,1,,,,Crepidotus,pubescens,,,unknown,,,,,,TRUE,,,Crepidotuspubescens,
54535,1,,,,Cryptodiaporthe,,,,unknown,,,,,,TRUE,,,Cryptodiaporthe,
54537,1,,78,,Cryptodiaporthe,populea,,(Sacc.) Butin,Teleomorph,,,,,,TRUE,,,Cryptodiaporthepopulea(Sacc.) Butin,
54546,1,23128,,,Cryptodiaporthe,salicina,,(Curr.) Wehm.,unknown,,,,,,TRUE,,,Cryptodiaporthesalicina(Curr.) Wehm.,
54556,1,,224,,Cryptosporiopsis,scutellata,,,Anamorph,,,,,,TRUE,,,Cryptosporiopsisscutellata,
54559,1,,,,Cryptosporium,,,,unknown,,,,,,TRUE,,,Cryptosporium,
54582,210,,,,Cylindrocarpon,orthosporum,,,unknown,,,,,,TRUE,,,Cylindrocarponorthosporum,
54585,1,,,,Cylindrosporium,populinum,,,unknown,,,,,,TRUE,,,Cylindrosporiumpopulinum,
54586,1,,,,Cylindrosporium,saximontanense,,,unknown,,,,,,TRUE,,,Cylindrosporiumsaximontanense,
54591,1,,,,Cyphellopsis,confusa,,,unknown,,,,,,TRUE,,,Cyphellopsisconfusa,
54673,1,,,,Dactylospora,stygia,,,unknown,,,,,,TRUE,,,Dactylosporastygia,
54679,1,,,,Datronia,stereoides,,,unknown,,,,,,TRUE,,,Datroniastereoides,
54681,1,,,,Dendrothele,macrospora,,,unknown,,,,,,TRUE,,,Dendrothelemacrospora,
54687,1,,,,Dicoccum,,,,unknown,,,,,,TRUE,,,Dicoccum,
54688,1,,,,Dictyosporium,oblongum,,,unknown,,,,,,TRUE,,,Dictyosporiumoblongum,
54691,1,,,,Dinemasporium,canadense,,,unknown,,,,,,TRUE,,,Dinemasporiumcanadense,
54692,1,,,,Diplococcium,spicatum,,,unknown,,,,,,TRUE,,,Diplococciumspicatum,
54695,1,,,,Diplodia,tumefaciens,,,unknown,,,,,,TRUE,,,Diplodiatumefaciens,
54747,1,,78,,Discosporium,populeum,,(Sacc.) Sutton,Anamorph,,,,,,TRUE,,,Discosporiumpopuleum(Sacc.) Sutton,
54790,301,,,,Dothiorella,canadensis,,,unknown,,,,,,TRUE,,,Dothiorellacanadensis,
54791,1,,,,Drepanopeziza,,,,unknown,,,,,,TRUE,,,Drepanopeziza,
54794,1,,,,Drepanopeziza,populi-albae,,(Kleb.) Nannf.,unknown,,,,,,TRUE,,,Drepanopezizapopuli-albae(Kleb.) Nannf.,
54795,1,,186,,Drepanopeziza,populorum,,(Desm.) von Höhnel,Teleomorph,,,,,,TRUE,,,Drepanopezizapopulorum(Desm.) von Höhnel,
54815,1,,,,Drepanopeziza,tremulae,,Rimpau,unknown,,,,,,TRUE,,,DrepanopezizatremulaeRimpau,
54820,1,,,,Eichleriella,deglubens,,(Berk. & Br.) D. Reid,unknown,,,,,,TRUE,,,Eichlerielladeglubens(Berk. & Br.) D. Reid,
54834,1,,,,Endophragmiella,fuliginosa,,,unknown,,,,,,TRUE,,,Endophragmiellafuliginosa,
54936,1,,,,Gloeodontia,discolor,,,unknown,,,,,,TRUE,,,Gloeodontiadiscolor,
54954,1,33496,,,Glyphium,leptothecium,,,unknown,,,,,,TRUE,,,Glyphiumleptothecium,
54964,1,,187,,Guignardia,populi,,G. Thompson,Teleomorph,,,,,,TRUE,,,GuignardiapopuliG. Thompson,
54980,1,,,,Haplographium,,,,unknown,,,,,,TRUE,,,Haplographium,
54983,1,,,,Helicomyces,scandens,,,unknown,,,,,,TRUE,,,Helicomycesscandens,
55009,1,,,,Hyphoderma,inusitata,,,unknown,,,,,,TRUE,,,Hyphodermainusitata,
55015,1,,,,Hyphoderma,populneum,,(Pk.) Donk,unknown,,,,,,TRUE,,,Hyphodermapopulneum(Pk.) Donk,
55107,1,,,,Illosporium,,,,unknown,,,,,,TRUE,,,Illosporium,
55117,1,,,,Inonotus,rheades,,(Pers.) Bondartsev & Singer,unknown,,,,,,TRUE,,,Inonotusrheades(Pers.) Bondartsev & Singer,
55139,1,,,,Kirschsteiniella,,,,unknown,,,,,,TRUE,,,Kirschsteiniella,
55142,1,,,,Laeticorticium,,,,unknown,,,,,,TRUE,,,Laeticorticium,
55156,1,,,,Lasiosphaeria,pezicula,,,unknown,,,,,,TRUE,,,Lasiosphaeriapezicula,
55157,1,,,,Lasiosphaeria,sulphurella,,,unknown,,,,,,TRUE,,,Lasiosphaeriasulphurella,
55160,1,,,,Leciographa,gallicola,,,unknown,,,,,,TRUE,,,Leciographagallicola,
55162,1,,,,Lentinellus,vulpinus,,(Sow.: Fr.) Kühner & Maire,unknown,,,,,,TRUE,,,Lentinellusvulpinus(Sow.: Fr.) Kühner & Maire,
55171,1,,,,Leucogyrophana,olivascens,,,unknown,,,,,,TRUE,,,Leucogyrophanaolivascens,
55172,315,,,,Leucostoma,nivea,,(Hoffm.: Fr.) von Höhnel,unknown,,,,,,TRUE,,,Leucostomanivea(Hoffm.: Fr.) von Höhnel,
55214,1,,,,Lophiostoma,caespitosum,,,unknown,,,,,,TRUE,,,Lophiostomacaespitosum,
55440,1,,,,Melanconium,populinum,,,unknown,,,,,,TRUE,,,Melanconiumpopulinum,
55458,1,,,,Monodictys,nitens,,,unknown,,,,,,TRUE,,,Monodictysnitens,
55461,1,,,,Multiclavula,mucida,,,unknown,,,,,,TRUE,,,Multiclavulamucida,
55510,210,,,,Nectria,ditissma,,,unknown,,,,,,TRUE,,,Nectriaditissma,
55519,1,19189,,,Ocellaria,ocellata,,,unknown,,,,,,TRUE,,,Ocellariaocellata,
55530,1,,,,Oidiodendron,,,,unknown,,,,,,TRUE,,,Oidiodendron,
55531,194,93558,,,Oidium,curtisii,,,unknown,,,,,,TRUE,,,Oidiumcurtisii,
55546,1,93586,,,Parkerella,populi,,,unknown,,,,,,TRUE,,,Parkerellapopuli,
55560,1,93499,,,Peniophora,albobadia,,,unknown,,,,,,TRUE,,,Peniophoraalbobadia,
55619,1,,,,Petriella,musispora,,,unknown,,,,,,TRUE,,,Petriellamusispora,
55620,1,,,,Peyronelia,,,,unknown,,,,,,TRUE,,,Peyronelia,
55621,1,19088,,,Pezicula,populi,,,unknown,,,,,,TRUE,,,Peziculapopuli,
55629,1,,,,Peziza,badioconfusa,,,unknown,,,,,,TRUE,,,Pezizabadioconfusa,
55630,1,,,,Peziza,emileia,,,unknown,,,,,,TRUE,,,Pezizaemileia,
55637,1,,,,Phaeoramularia,maculicola,,(Rom. & Sacc.) Sutton,unknown,,,,,,TRUE,,,Phaeoramulariamaculicola(Rom. & Sacc.) Sutton,
55718,1,,,,Phellinus,tremulae,,(Bond.) Bondartsev & Borisov,unknown,,,,,,TRUE,,,Phellinustremulae(Bond.) Bondartsev & Borisov,
55736,1,,,,Phialophora,lignicola,,,unknown,,,,,,TRUE,,,Phialophoralignicola,
55741,1,18747,,,Phibalis,fascicularis,,,unknown,,,,,,TRUE,,,Phibalisfascicularis,
55755,1,91149,,,Phibalis,pruinosa,,,unknown,,,,,,TRUE,,,Phibalispruinosa,
55767,1,93486,,,Phlebia,expallens,,,unknown,,,,,,TRUE,,,Phlebiaexpallens,
55800,1,,,,Phragmocephala,prolifera,,(Sacc. et al.) Hughes,unknown,,,,,,TRUE,,,Phragmocephalaprolifera(Sacc. et al.) Hughes,
56029,1,,,,Poria,aurantiaca,,,unknown,,,,,,TRUE,,,Poriaaurantiaca,
56033,1,82694,,,Poronidulus,conchifer,,,unknown,,,,,,TRUE,,,Poronidulusconchifer,
56036,255,,,,Psathyrella,,,,unknown,,,,,,TRUE,,,Psathyrella,
56037,255,,,,Psathyrella,conissans,,(Pk.) A.H. Smith,unknown,,,,,,TRUE,,,Psathyrellaconissans(Pk.) A.H. Smith,
56038,255,,,,Psathyrella,spadicea,,,unknown,,,,,,TRUE,,,Psathyrellaspadicea,
56051,256,,,,Psilocybe,,,,unknown,,,,,,TRUE,,,Psilocybe,
56076,1,,,,Radulodon,americanus,,Ryvarden,unknown,,,,,,TRUE,,,RadulodonamericanusRyvarden,
56095,1,,,,Radulum,,,,unknown,,,,,,TRUE,,,Radulum,
56098,1,,,,Resupinatus,silvanus,,,unknown,,,,,,TRUE,,,Resupinatussilvanus,
56099,1,72691,,,Resupinatus,unguicularis,,,unknown,,,,,,TRUE,,,Resupinatusunguicularis,
56100,1,,,,Rhytidiella,baranyayi,,,unknown,,,,,,TRUE,,,Rhytidiellabaranyayi,
56103,1,,,,Rhytidiella,moriformis,,,unknown,,,,,,TRUE,,,Rhytidiellamoriformis,
56105,1,,,,Sarcopodium,tortuosum,,,unknown,,,,,,TRUE,,,Sarcopodiumtortuosum,
56128,346,,,,Seimatosporium,etheridgei,,,unknown,,,,,,TRUE,,,Seimatosporiumetheridgei,
56140,1,82665,,,Septomyxa,populina,,,unknown,,,,,,TRUE,,,Septomyxapopulina,
56186,288,,,,Septoria,populi,,,unknown,,,,,,TRUE,,,Septoriapopuli,
56199,1,,37,,Sirodothis,populnea,,,Anamorph,,,,,,TRUE,,,Sirodothispopulnea,
56207,1,,,,Sistotrema,,,,unknown,,,,,,TRUE,,,Sistotrema,
56224,1,,,,Spadicoides,canadensis,,,unknown,,,,,,TRUE,,,Spadicoidescanadensis,
56225,1,,,,Sphaeronaema,,,,unknown,,,,,,TRUE,,,Sphaeronaema,
56227,1,,,,Spongipellis,spumeus,,(Sow.: Fr.) Pat.,unknown,,,,,,TRUE,,,Spongipellisspumeus(Sow.: Fr.) Pat.,
56228,1,,,,Sporidesmium,,,,unknown,,,,,,TRUE,,,Sporidesmium,
56233,1,,,,Sporidesmium,brachypus,,,unknown,,,,,,TRUE,,,Sporidesmiumbrachypus,
56238,1,,,,Sporidesmium,ehrenbergii,,,unknown,,,,,,TRUE,,,Sporidesmiumehrenbergii,
56242,1,,,,Sporidesmium,leptosporum,,,unknown,,,,,,TRUE,,,Sporidesmiumleptosporum,
56243,1,,,,Sporidesmium,pedunculatum,,,unknown,,,,,,TRUE,,,Sporidesmiumpedunculatum,
56251,360,,,,Steccherinum,oreophilum,,Lindsay & Gilbn.,unknown,,,,,,TRUE,,,SteccherinumoreophilumLindsay & Gilbn.,
56256,1,,,,Stictis,minor,,,unknown,,,,,,TRUE,,,Stictisminor,
56257,1,,,,Stictis,schizoxyloides,,,unknown,,,,,,TRUE,,,Stictisschizoxyloides,
56258,288,,,,Stigmina,robusta,,,unknown,,,,,,TRUE,,,Stigminarobusta,
56270,325,19579,,,Taphrina,aurea,,(Pers.) Fr.,unknown,,,,,,TRUE,,,Taphrinaaurea(Pers.) Fr.,
56306,1,,,,Tomentella,asperula,,,unknown,,,,,,TRUE,,,Tomentellaasperula,
56348,1,,,,Tomentella,punicea,,,unknown,,,,,,TRUE,,,Tomentellapunicea,
56356,1,,,,Tomentella,subvinosa,,,unknown,,,,,,TRUE,,,Tomentellasubvinosa,
56364,1,,,,Tomentellastrum,caesiocinereum,,,unknown,,,,,,TRUE,,,Tomentellastrumcaesiocinereum,
56365,1,,,,Tomentellastrum,montanensis,,,unknown,,,,,,TRUE,,,Tomentellastrummontanensis,
